3.45487,2.76008,2.50428,2.12786,0.688626,0.268192,0.903613,0.463816,0.899606,1.06378,0.067062,0.99734,2.96426,0.904551,1.03292,0.587575,1.35849,0.0121774,0.298366,0.0284893,1.38489,0.284517,0.954108,0.235653,1.88177,0.349227,0.401424,2.03434,1.69945,1.53742,0.459594,1.96992,
3.45487,2.96426,2.76008,2.50428,1.01946,0.0843739,1.40363,0.634099,0.3716,0.574027,0.813787,0.531254,1.53011,1.05956,0.898043,0.312878,2.93041,1.32034,0.539398,0.527024,0.745886,0.48837,1.45322,0.093607,1.41619,0.557711,0.820309,1.83078,0.98534,0.144674,1.89216,1.63921,
3.45487,2.96426,2.93041,2.76008,0.262103,1.56462,0.402769,0.500447,2.43922,0.926611,1.75116,0.757369,1.38508,0.602637,0.582566,1.0242,0.977103,1.0629,0.893759,0.202451,0.744875,0.366485,0.517232,0.295337,1.4002,0.114614,1.06797,1.54656,1.08296,0.33283,0.82058,3.07,
3.45487,3.07,2.96426,2.93041,1.75116,2.76008,0.184019,0.598535,1.05433,1.77623,1.52851,0.225806,0.965891,0.88406,0.875088,1.60127,2.81051,0.0124369,1.51256,0.710917,1.43728,0.376195,1.50942,0.328071,1.24961,1.90092,0.296968,0.360534,0.82091,1.98543,1.29151,0.517603,
3.45487,3.07,2.96426,2.93041,0.6011,0.944498,0.788715,1.34463,1.20624,0.103926,2.42319,0.943576,3.69969,0.558236,0.229109,2.49618,0.991215,1.05607,1.58364,1.29852,3.47382,0.28258,1.65804,1.96762,0.632997,0.184943,1.86075,0.318813,0.974207,1.18033,1.16535,0.829201,
3.69969,3.47382,3.45487,3.07,1.76056,1.07858,2.18259,0.115086,2.94636,0.120721,0.261576,2.79159,0.877527,0.592482,1.07399,0.790688,0.837383,0.818897,0.869986,0.910173,2.19163,1.48199,2.45988,1.73546,2.60007,1.74954,2.51021,0.62667,1.42622,0.393788,0.711076,1.19565,
3.69969,3.47382,3.45487,3.07,1.47642,1.22208,2.8027,0.903453,0.548002,0.343681,0.546901,2.00476,1.35666,0.18535,1.31757,0.251825,1.1666,1.59528,1.50308,2.7574,0.486313,1.68694,1.5507,0.946402,2.45114,1.96958,2.48569,1.70799,0.278796,0.364634,1.56324,2.46353,
3.69969,3.47382,3.45487,3.07,1.7997,2.03469,1.68326,0.499695,0.244158,1.60853,1.6289,1.07203,1.26614,0.512838,0.965975,3.66538,0.932499,0.738162,0.445528,1.86294,1.78515,0.768534,0.988843,1.61462,0.700954,2.82946,1.82722,1.99696,0.68838,0.830397,1.08266,0.216768,
3.69969,3.66538,3.47382,3.45487,0.581629,1.04817,0.603894,1.27058,0.656465,0.875691,1.3234,1.25755,2.90356,1.87204,0.621053,2.19397,2.00964,0.972983,2.60283,0.540556,0.781183,0.248687,1.01219,1.17629,1.24845,1.39053,1.16759,1.30931,1.96085,0.284211,1.46725,1.28587,
3.69969,3.66538,3.47382,3.45487,1.59775,1.37244,0.522943,1.85471,0.474193,0.540556,1.6475,1.28384,2.35093,2.43953,2.30818,1.79536,1.11934,1.66394,1.54789,2.04046,3.23095,1.28815,2.59308,2.77991,1.67369,0.538878,2.17078,0.599966,2.01851,2.32176,1.55,0.574345,
3.69969,3.66538,3.47382,3.45487,1.79536,2.35093,2.66343,1.29371,2.6114,1.77059,0.95945,2.55195,0.312039,0.537804,1.87109,0.683304,1.36292,2.03436,3.52421,1.79536,1.01995,0.600871,1.44816,0.959933,1.10568,1.46674,2.19173,0.401007,1.66337,0.896237,2.57273,1.29704,
3.69969,3.66538,3.52421,3.47382,1.51416,1.66891,1.85873,1.2177,1.05413,1.83968,0.924652,2.22785,1.12387,0.634481,1.19304,0.762492,2.11584,0.956715,1.37844,0.595578,1.89371,0.392333,0.745405,2.23826,2.42248,2.42088,1.12628,2.34253,2.8257,1.51744,1.73863,0.61856,
3.69969,3.66538,3.52421,3.47382,0.83285,2.15187,0.639307,0.781355,2.67428,2.90297,1.64875,1.19932,1.76467,0.684557,2.17254,1.3883,1.48105,2.97625,1.39491,2.67536,1.22984,3.04606,1.75992,1.04773,0.66937,0.891643,2.09807,0.96846,0.913499,2.47193,1.96786,3.54052,
3.69969,3.66538,3.54052,3.52421,1.12809,0.648242,1.65724,1.36823,2.12961,0.779039,2.22363,1.14751,2.68835,1.12982,2.95302,0.849525,1.78695,0.731636,1.81181,2.36418,1.04161,1.60669,0.976498,1.67138,2.58644,1.90995,2.38775,1.74714,2.95903,1.08421,0.25693,2.41659,
3.69969,3.66538,3.54052,3.52421,2.93122,0.517606,4.13408,2.39713,2.90521,2.38363,1.0428,0.912141,0.840943,1.83978,1.51805,0.200253,1.40391,4.13502,1.9353,2.37605,1.80513,1.22737,0.603885,1.52931,1.49316,0.885699,1.6356,0.975804,1.31329,0.692748,1.11833,1.01352,
4.13502,4.13408,3.69969,3.66538,1.49614,1.65865,1.50176,0.980263,1.58698,0.716151,1.05551,1.59563,2.674,1.1916,1.49593,2.41062,2.18471,1.40987,1.99599,2.31885,1.48955,1.60169,1.2961,1.54695,1.25225,1.05092,0.447774,0.887446,1.71222,1.34367,2.12094,1.79031,
4.13502,4.13408,3.69969,3.66538,1.78557,1.5196,1.35642,2.35901,1.71456,2.28494,1.79016,2.0021,1.83803,1.1936,4.13408,0.447774,2.30402,1.1562,0.742426,0.445534,0.274841,0.224027,0.392737,0.692995,2.41115,2.2109,2.54784,2.53323,1.94165,2.2733,1.38801,0.439451,
4.13502,4.13408,4.13408,3.69969,2.54362,1.1096,2.48577,1.64077,0.309149,0.380997,2.18458,1.08126,2.71031,0.870174,1.09958,2.5645,2.13812,2.31053,1.5977,3.66538,0.776059,0.819116,2.88641,1.69666,1.84675,0.295995,0.875691,2.6486,2.28494,0.392737,3.0072,1.99963,
4.13502,4.13408,4.13408,3.69969,0.639782,2.56906,1.0678,0.746655,1.66487,2.10929,2.57008,1.28577,1.32986,1.84675,2.34882,3.23011,2.77627,2.30316,2.17327,2.56335,3.25763,3.66538,2.75355,3.09745,1.20828,0.520732,2.41593,0.875244,2.28954,0.403933,1.56024,4.78092,
4.78092,4.13502,4.13408,4.13408,3.05424,1.976,2.68338,3.18238,3.43029,0.665309,3.69969,3.59474,2.18505,2.07425,1.01945,0.42889,3.14104,2.23131,1.6062,0.655513,1.45552,2.17073,3.23011,1.58847,2.61712,0.727144,0.746403,0.532392,2.23309,2.15155,2.50768,1.90446,
4.78092,4.13502,4.13408,4.13408,1.47177,1.17192,1.32243,0.298956,2.09572,1.76722,3.18275,2.84647,3.03304,0.936742,4.65777,0.392191,2.33022,1.07857,3.21315,0.360837,2.34014,1.06341,1.03218,1.89297,1.00137,1.60247,2.69277,1.85215,3.52927,1.02203,1.4726,1.58847,
4.78092,4.65777,4.13502,4.13408,4.13502,1.85215,1.64866,0.983032,2.56391,0.769511,2.72274,2.00272,0.089944,1.37461,1.28738,2.06445,2.17266,1.26588,2.82539,1.40277,1.11768,1.03652,2.82528,1.45814,2.41525,2.07152,1.35743,2.58397,1.0834,0.0636196,1.89297,1.06341,
4.78092,4.65777,4.13502,4.13502,1.17878,0.990256,1.53399,0.435121,1.99357,1.65275,1.80113,0.98494,2.10064,1.50349,1.0346,1.52808,2.05721,1.37605,4.13502,1.0834,1.03694,1.69402,4.55223,1.07716,1.53711,0.678604,1.89297,1.64866,0.506597,2.00272,2.75764,1.9292,
4.78092,4.65777,4.55223,4.13502,2.00991,0.557606,3.0084,0.0870415,1.96842,0.580858,3.44448,0.727387,1.85832,2.5487,2.8558,0.909012,1.5971,0.919739,0.498271,2.61002,2.31676,0.977329,5.0441,1.25828,2.52751,0.299717,1.48741,2.96504,0.520696,2.0823,0.571725,2.60106,
5.0441,4.78092,4.65777,4.55223,2.44835,1.1601,1.04934,2.3032,2.44095,2.49596,2.14691,0.491441,2.5487,2.52751,1.09147,0.172037,2.99481,3.0368,2.6456,0.757866,0.923989,3.16726,0.764919,3.50333,2.04152,1.45438,2.71876,0.391717,1.91033,0.702716,1.77044,1.39225,
5.0441,4.78092,4.65777,4.55223,1.43927,0.975342,3.59729,0.810512,1.50611,4.2516,2.67054,1.888,0.199902,1.80828,1.3834,1.85584,2.03911,0.0656044,2.45362,1.28556,1.14571,2.93915,1.55103,2.77106,4.56397,2.93477,3.16216,4.09215,1.51049,1.02096,2.07325,1.94856,
5.0441,4.78092,4.65777,4.56397,5.29893,2.54204,2.6315,0.553405,1.62264,0.834657,4.24237,3.50333,2.18902,1.96469,4.15794,1.1806,0.932678,4.26488,3.77232,2.36037,1.3273,2.26217,2.55489,4.99756,2.46051,1.06855,3.25959,1.20726,4.44047,1.78023,3.02315,2.23584,
5.29893,5.0441,4.99756,4.78092,3.46802,0.87492,3.32952,0.372284,2.37508,1.54086,3.91956,1.59403,2.80824,2.47309,3.86591,0.990027,3.70404,2.12275,0.375776,0.335373,4.46585,2.89305,4.07169,0.348799,2.78764,4.03277,5.2602,1.63137,1.55957,1.28473,3.44591,1.58338,
5.29893,5.2602,5.0441,4.99756,5.0901,2.53247,3.51888,2.8121,3.32952,4.03277,4.2878,1.13525,5.60709,3.33226,1.41476,1.54164,3.24906,1.59928,4.4075,3.81916,2.0793,2.39371,3.73539,0.454805,2.30833,0.576346,2.15176,2.63645,4.36181,3.91247,1.10588,1.15269,
5.60709,5.29893,5.2602,5.0901,2.6254,3.70965,2.32075,1.01741,1.75686,2.77825,2.75095,2.93468,2.96654,1.2924,2.17451,1.28769,2.24794,3.42345,1.77765,0.869132,3.16793,0.232076,1.78782,2.65208,0.791936,2.72276,2.29593,3.81916,2.37561,3.54955,1.82117,0.361019,
5.60709,5.29893,5.2602,5.0901,3.07292,0.570223,2.58661,1.06275,1.71463,3.95673,0.600108,0.765411,1.35732,3.06988,2.42951,2.32534,0.863813,1.68451,2.18504,3.29638,2.93468,2.77825,3.1849,1.20053,1.54505,1.82683,3.23953,2.42157,3.70965,5.60709,3.28164,4.04409,
5.60709,5.60709,5.29893,5.2602,0.696394,2.84359,3.59815,1.44714,2.43405,3.14429,1.96255,1.49605,1.1409,0.584907,1.56347,1.50309,1.18385,1.58046,4.18466,2.05113,3.58609,3.62962,3.44182,0.788422,0.802247,0.821373,3.19198,1.60878,1.92893,2.08895,4.18466,0.747242,
5.60709,5.60709,5.29893,5.2602,2.05432,1.53515,2.45836,0.231878,1.78382,2.65,4.22162,0.679325,3.94022,0.488151,1.63379,2.65019,2.52275,2.84903,2.87544,2.67969,2.66521,2.84407,2.33162,0.42116,1.35869,1.10907,2.7727,2.49887,3.62945,1.96297,1.80936,2.93627,
5.60709,5.60709,5.29893,5.2602,3.70546,2.0717,1.93255,2.39905,2.72975,3.00229,2.01885,1.80936,2.50307,3.63068,3.94022,5.2602,4.74148,3.36246,3.89162,1.03836,2.03234,2.39695,3.37766,0.617588,1.74209,1.84038,1.33609,1.46457,1.93012,0.178176,1.26014,1.90888,
5.60709,5.60709,5.29893,5.2602,0.712981,0.617588,3.7508,1.09258,1.63631,2.98189,0.995252,1.29732,2.44381,0.462776,4.05149,3.6383,2.06605,3.06218,1.65231,2.27579,2.60502,4.00513,2.56137,4.4501,0.973383,1.25962,2.85977,2.10833,2.08182,4.27375,2.61731,3.44012,
5.60709,5.60709,5.29893,5.2602,2.90877,3.40809,1.00138,1.47041,0.425065,2.7879,3.5672,2.93684,0.405704,1.27296,4.17105,1.48661,3.63107,0.482006,4.76867,2.40403,0.820227,0.64459,3.40503,1.09743,2.8809,1.83402,2.35544,1.94843,4.07576,0.489639,4.04251,1.97907,
5.60709,5.60709,5.29893,5.2602,1.57462,0.601658,1.52302,2.90586,2.36267,1.01288,2.63426,2.25243,2.25631,4.15799,2.9951,2.2166,2.49194,1.57822,1.48283,4.15064,1.41199,3.29565,3.00059,3.09618,1.95303,1.745,1.66254,1.34287,2.55538,1.95544,1.05965,0.984909,
5.60709,5.60709,5.29893,5.2602,2.76981,2.15592,3.0434,0.878695,1.0878,4.40174,3.23302,0.941019,2.01564,4.31834,2.83998,3.58698,0.954488,4.00082,3.82199,1.87041,1.52233,1.89276,3.09618,2.63426,4.14971,0.347128,2.3526,3.06839,2.32648,1.81754,3.98153,2.55629,
5.60709,5.60709,5.29893,5.2602,2.40405,2.03286,2.49757,0.858799,2.91316,1.51227,1.96588,1.33384,2.45331,3.6127,5.81809,5.2602,4.13873,2.33928,3.00242,4.48807,1.30424,1.08861,1.40497,0.907622,4.51955,1.62805,4.42665,1.71347,1.37379,1.29492,3.6154,1.59575,
5.81809,5.60709,5.60709,5.29893,1.43745,0.997717,4.25274,0.56143,4.55631,1.2411,1.75655,0.980996,3.66009,2.99138,2.85178,0.560377,3.7586,0.459755,2.49993,5.81696,3.01462,1.59241,0.718294,1.86907,3.72679,0.907622,0.95844,3.09524,3.32681,2.48848,4.61432,2.42799,
5.81809,5.81696,5.60709,5.60709,1.50915,1.31925,0.368731,3.74485,1.2588,3.03738,0.865173,0.742096,1.85102,2.36335,1.9647,1.71743,4.16168,3.33077,5.60709,0.980996,3.36904,2.26191,3.7586,5.81809,2.19961,5.25921,2.1001,2.92017,2.72284,3.44044,4.02435,5.13756,
5.81809,5.81809,5.81696,5.60709,0.291098,3.70047,1.5672,6.25522,1.50915,1.86501,2.9917,2.45535,0.883438,4.46727,0.276063,3.70047,4.04442,3.91713,3.05575,3.99813,2.6599,2.38407,5.81809,5.60709,4.07074,3.05545,3.39399,3.31429,2.98608,5.60709,3.59607,2.0321,
6.25522,5.81809,5.81809,5.81809,3.56376,0.147576,3.6562,4.67486,4.59683,3.80176,3.37603,3.93933,2.37583,3.66111,3.38396,3.92251,2.85577,1.71891,1.83293,2.81155,4.43302,1.63808,5.13275,3.34401,3.70047,2.6599,5.81809,1.5672,2.7369,1.0956,4.04442,3.31429,
6.25522,5.81809,5.81809,5.81809,2.21614,3.92189,3.20801,2.9043,0.62665,3.71616,4.10611,4.53222,0.519471,1.62754,2.59489,1.43206,3.91846,0.151267,1.26698,3.02967,3.13347,0.941411,4.28474,2.04684,3.71616,1.94789,3.08803,1.12467,3.80176,3.93933,3.16701,0.836167,
6.25522,5.81809,5.81809,5.81809,3.55774,0.714972,1.09751,5.13351,3.74543,4.41888,2.73025,1.33267,4.69871,3.17078,4.43302,0.183992,4.53222,2.9043,4.66689,3.04315,5.81809,2.70369,0.793685,0.964176,4.87471,0.975335,3.88574,1.56966,5.81809,5.81809,3.84943,2.78258,
6.25522,5.81809,5.81809,5.81809,0.188226,1.27788,2.02382,1.27603,3.61108,3.38863,1.35437,0.0902242,3.4075,1.23268,2.5314,1.61393,4.20938,0.0758987,0.762082,2.26191,3.83561,1.24863,2.19564,2.85005,4.48304,2.00532,4.82886,2.14799,6.12638,3.49543,4.06048,0.325427,
6.25522,6.12638,5.81809,5.81809,2.35033,2.71875,1.46553,0.116372,4.63821,4.40174,2.70456,0.558777,0.574061,4.90261,2.71985,3.42344,5.35535,0.712447,0.808708,1.02991,0.112958,1.77106,3.48988,1.52413,2.39861,1.50251,3.10974,0.836167,1.53113,2.41252,2.14673,5.10336,
6.25522,6.12638,5.81809,5.81809,1.56966,4.12478,2.84049,4.08096,1.59442,5.48292,1.02933,2.56137,2.70456,0.116372,2.1188,2.90403,3.68541,1.30078,1.54528,1.98244,1.24795,1.29482,3.98654,2.28393,3.91704,2.91583,1.25646,1.02991,4.40174,1.77106,3.91453,4.3782,
6.25522,6.12638,5.81809,5.81809,4.40174,2.70456,4.16858,0.696361,2.22108,1.87453,2.53016,0.618991,4.90095,2.13839,1.66215,5.58549,2.98812,2.98692,1.68487,0.502913,0.903458,1.74208,5.81809,1.02933,3.23171,0.236345,4.09586,1.77106,3.9821,2.59086,4.45493,0.874371,
6.25522,6.12638,5.81809,5.81809,4.43068,3.38932,1.74393,0.807567,0.941415,1.82993,4.33625,3.19151,2.59129,1.1825,4.37929,0.379272,4.01838,4.33772,3.2381,0.779623,3.9821,0.324418,0.650702,1.38634,2.85001,0.26888,4.13299,3.49531,2.91316,2.25338,2.40925,1.5497,
6.25522,6.12638,5.81809,5.81809,1.34355,0.228202,3.45106,1.25479,2.58522,0.187597,3.34092,2.00899,3.36297,0.0887744,4.32537,0.303571,3.52276,2.69914,3.33244,4.09873,2.99064,4.07062,3.96879,4.55009,4.12276,0.104814,1.66152,1.55521,2.23647,1.40974,2.42827,2.98692,
6.25522,6.12638,5.81809,5.81809,3.03963,0.970016,2.49434,2.84316,1.80285,4.11382,4.6577,1.28151,0.517362,3.5725,1.96232,3.14031,3.02514,1.12152,2.36433,2.90495,3.34092,1.55521,4.35171,5.36035,3.96879,0.629561,2.74822,0.823941,1.44864,5.01016,0.539281,2.736,
6.25522,6.12638,5.81809,5.81809,3.99738,1.9823,2.58439,3.02452,0.826446,5.56229,4.68304,0.619151,2.99064,3.17932,3.34287,3.07206,1.55521,1.87404,3.07425,3.03963,3.17072,0.962271,4.22915,1.61568,5.81809,2.36433,0.95698,2.33105,6.25522,0.517362,3.08733,2.95961,
6.25522,6.25522,6.12638,5.81809,3.34245,3.4613,0.925103,0.508981,4.40174,2.1123,1.74836,0.295373,1.59801,8.7106,5.81809,2.58439,0.373654,3.26757,2.28776,1.43471,5.00967,1.68253,0.820197,2.8087,3.57204,2.57622,0.734306,2.42375,3.22726,0.273674,3.27857,0.272771,
8.7106,6.25522,6.25522,6.12638,2.38335,2.56804,3.46742,0.544849,0.364779,3.58204,3.76816,3.13871,1.7346,4.56225,0.390033,5.4903,3.67249,3.44019,3.86416,4.76257,0.768144,3.1815,3.56347,1.2808,3.57204,0.272771,2.0932,3.1854,3.91994,1.74693,3.98765,0.682335,
8.7106,6.25522,6.25522,6.12638,3.86416,0.364779,3.1983,3.68303,1.77355,3.12481,3.81772,1.25879,3.86416,0.544849,0.622009,1.81519,3.50025,4.27741,4.03871,2.09533,2.40722,0.632206,2.24961,4.57175,3.88906,3.1854,31.2904,4.03886,3.13372,4.63898,0.332991,3.58815,
31.2904,8.7106,6.25522,6.25522,0.41777,3.77993,3.39507,1.80303,2.98707,0.481011,0.688909,2.84335,2.9576,1.92439,0.466058,3.35299,1.03468,6.25522,1.82749,0.941415,2.07599,0.244847,3.07648,1.06047,0.765081,2.73499,2.52184,0.81751,4.0901,4.02248,1.17587,0.812667,
31.2904,8.7106,6.25522,6.25522,1.19597,1.65377,1.26537,0.0643146,3.39507,3.07648,0.767654,1.65825,3.35299,0.244847,4.3926,0.376369,4.13113,1.40893,2.02419,0.688909,4.30624,1.97077,3.47017,0.956497,0.820056,1.37277,4.11603,4.04398,2.63599,2.46744,4.00559,0.435944,
31.2904,8.7106,6.25522,6.25522,6.25522,0.244847,0.944291,3.17987,1.20885,3.14208,63.9777,3.01344,3.03738,3.73186,1.24836,2.99021,2.48454,3.06839,2.10065,1.69521,0.344729,2.50954,3.51328,2.29404,3.93927,1.39856,3.93927,1.96299,4.68818,0.807212,2.93314,0.808156,
63.9777,31.2904,8.7106,6.25522,3.85486,1.13892,6.25522,2.78324,2.81146,2.79731,8.7106,31.2904,0.599102,8.61982,3.05663,2.92546,1.1242,0.660481,5.004,0.279922,3.03738,0.807212,1.17114,1.50205,3.77556,3.13115,4.82309,0.0601509,1.95855,7.08772,4.82138,1.78948,
63.9777,31.2904,31.2904,8.7106,45.5248,1.18217,1.45046,0.82124,2.24961,0.447067,1.71185,0.855493,1.6003,22.4753,8.7106,1.78948,0.364755,1.91605,0.207282,1.79178,4.01324,0.820432,11.4675,2.02885,0.294153,1.00533,23.9027,3.55078,6.9851,2.16282,0.431564,1.4438,
63.9777,45.5248,31.2904,31.2904,0.250657,2.39126,26.5976,0.702482,0.614413,2.10065,0.257631,2.86457,289.721,5.66363,3.11221,3.0026,5.97278,9.14344,3.55078,2.16282,0.268677,0.184652,42.2145,0.389211,1.19191,1.17142,0.668101,0.367088,2.46924,1.35513,37.245,0.624515,
289.721,63.9777,45.5248,42.2145,5.21495,26.7175,2.29073,0.747721,1.184,4.19924,2.60085,23.1146,1.01494,0.317099,0.834063,3.55727,0.818122,41.3192,9.14344,3.11221,5.68816,14.9498,20.2102,2.22225,8.86339,5.36125,7.1595,3.80674,22.6829,0.268677,37.245,5.28317,
289.721,63.9777,45.5248,42.2145,7.60337,1.12316,29.5922,1.67969,11.7926,2.99083,0.960501,41.3192,0.841231,4.18646,74.4159,40.3844,1.37583,2.43453,0.360943,21.4273,0.435212,0.801598,1.70666,32.687,0.570624,32.9295,0.936167,6.36513,149.672,100.972,0.736203,5.62129,
289.721,149.672,100.972,74.4159,1.26652,85.2873,43.9967,2.48295,2.14906,0.384457,36.036,3.47375,4.46514,8.61331,0.589306,0.363565,24.1068,32.6676,91.0378,0.834014,133.52,1.49228,72.4208,2.12216,37.6763,1.31612,0.70098,2.01518,5.51044,0.898355,1.06449,1.23393,
289.721,149.672,133.52,100.972,17.3796,38.129,38.6296,0.609294,0.28736,1.05086,100.972,0.875938,0.409252,59.4971,215.224,67.7279,102.632,1.63314,46.1463,25.2786,32.0843,53.7075,45.5699,133.493,58.3771,18.05,5.51044,0.589306,5.97059,1.39422,1.03957,1.68102,
289.721,215.224,149.672,133.52,1.74048,8.74636,0.56162,96.3481,0.0666594,7.50741,289.721,0.875938,1.1259,0.298392,0.240756,26.8216,1.61716,33.6177,17.9129,0.265178,51.3291,23.0109,20.982,9.1245,0.981777,196.519,5.16721,1.13043,289.721,67.7279,5.8566,18.78,
289.721,289.721,289.721,215.224,20.3989,61.854,17.9129,215.224,23.1334,1.30562,15.6626,1.29908,18.0363,0.559811,7.52477,0.355148,39.6372,1.85306,0.0591682,2.07401,15.6954,3.15522,97.3704,0.822506,6.68293,215.224,3.95585,2.20862,4.75792,3.81326,8.28188,3.94017,
289.721,289.721,289.721,215.224,4.129,3.94017,58.6109,2.1192,20.3989,12.9527,141.097,1.16465,8.49121,1.15609,59.7715,9.54336,8.28188,3.15522,0.981937,0.789476,4.19155,1.31712,0.290881,1.74269,1.36469,2.16279,64.7709,10.024,72.9412,117.618,2.62861,4.53483,
289.721,289.721,289.721,215.224,4.85075,33.1149,15.333,1.1489,3.15723,21.6477,13.5564,81.5519,17.1431,0.50925,40.7949,51.3426,0.576049,3.16666,1.66606,46.6465,0.989343,0.257594,3.76951,7.81694,0.833704,24.0446,17.3151,88.7765,2.06552,54.8155,215.224,194.083,
289.721,289.721,289.721,215.224,7.02238,18.0983,1.51045,12.9873,194.083,81.5519,11.4474,210.854,3.49296,0.949568,2.42077,7.25362,4.68275,13.5564,0.920504,126.623,34.7268,2.14172,242.256,28.4401,1.5756,1.18001,0.637991,22.5719,81.5519,0.552294,24.0446,3.15723,
289.721,289.721,289.721,242.256,13.0032,5.39876,1.08825,0.304628,4.71423,5.39876,1.6363,39.3037,1.12493,23.0638,21.4653,1.41191,1.03036,97.7184,23.4324,143.961,74.6439,2.14233,8.06239,0.608787,0.756315,26.4256,60.3468,7.81694,21.8193,5.83266,0.608831,3.73649,
289.721,289.721,289.721,242.256,1.22297,17.9444,24.5275,0.961635,1.20514,0.447547,82.1687,0.859741,4.48884,1.08152,26.4256,7.81694,42.9246,18.0716,3.23656,34.152,0.725896,38.5327,1.85942,1.17496,1.28493,149.948,1.66151,1.41191,11.7523,86.9893,0.128059,249.786,
289.721,289.721,289.721,249.786,14.5869,0.981937,4.35596,23.4711,0.898458,0.888772,1.49856,85.0881,34.152,82.1687,3.85701,1.4901,3.68923,2.94937,1.04695,9.6086,0.736203,14.7161,42.1569,1.85942,28.6368,2.80537,60.3468,43.664,5.55631,0.444725,22.6478,34.4101,
289.721,289.721,289.721,249.786,0.215203,1.90093,3.13041,60.9865,13.6553,46.9928,5.37244,24.4533,28.6368,5.91985,1.08879,0.754481,249.786,5.55631,0.624374,0.459763,4.815,1.41539,10.9967,0.833447,73.308,3.03574,4.27167,13.9419,1.24722,14.5869,3.09376,0.687544,
289.721,289.721,289.721,249.786,7.39137,0.776255,1.2092,0.740555,16.9073,1.49515,3.45794,1.01809,20.279,0.896885,289.721,3.09376,2.60551,15.6937,0.875085,7.02884,249.786,19.9822,2.96287,1.39021,78.8734,1.44785,249.786,10.4276,1.77458,11.7974,1.35139,35.5773,
289.721,289.721,289.721,289.721,7.39137,249.786,0.307457,0.331984,1.09389,0.981937,0.581034,8.19814,0.53982,0.362411,0.64549,15.6937,16.9073,1.44785,2.4197,1.13916,0.348465,0.610096,0.582317,2.81145,8.75947,1.98253,0.572804,8.97171,2.63655,1.72946,1.89891,0.736203,
